MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,is_attached_garage
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,GdPrv,,WD,Normal,Attchd
FV,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,
RL,Pave,,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,TA,Y,SBrkr,Fa,Y,,,Shed,WD,Normal,Attchd
RL,Pave,,IR2,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,Plywood,Plywood,None,Slab,GasA,Gd,Y,SBrkr,TA,P,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,GdPrv,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Gd,N,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,Stone,GasA,Gd,Y,SBrkr,Gd,Y,,GdWo,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Gd,Y,SBrkr,TA,Y,,,Othr,WD,Normal,Attchd
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Abnorml,
FV,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,New,Partial,BuiltIn
RL,Pave,,Reg,HLS,AllPub,Inside,Mod,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,PConc,GasA,Gd,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,TA,Y,SBrkr,Gd,Y,,MnPrv,Shed,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,GdWo,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Gd,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Gd,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,BuiltIn
RL,Pave,,Reg,Bnk,AllPub,Inside,Gtl,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,TA,N,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,GdWo,,WD,Normal,Attchd
FV,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,CWD,Abnorml,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Family,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Mod,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,MnPrv,Shed,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Gd,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,None,PConc,GasA,TA,Y,SBrkr,TA,Y,,GdPrv,,WD,Normal,Attchd
RL,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,Slab,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Alloca,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Ex,N,SBrkr,TA,Y,,,,WD,Abnorml,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,2Story,Gable,CompShg,Plywood,Plywood,None,Slab,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Alloca,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Stone,CBlock,GasA,TA,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,BrkFace,BrkFace,None,CBlock,GasA,Gd,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Low,AllPub,Inside,Mod,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,Attchd
RL,Pave,,IR2,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,TA,Y,FuseA,TA,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,CulDSac,Mod,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,TA,Y,SBrkr,Gd,Y,,,,WD,Normal,
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,TA,N,SBrkr,TA,Y,,MnPrv,Shed,WD,Abnorml,
RH,Pave,,Reg,HLS,AllPub,Inside,Gtl,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,TA,N,FuseA,TA,Y,,,,WD,Normal,2Types
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,CBlock,GasA,Fa,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
C (all),Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,CBlock,GasA,TA,N,FuseA,TA,Y,,,,WD,Abnorml,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Ex,Y,FuseA,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,GdPrv,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Gd,Y,SBrkr,TA,N,,GdPrv,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,TA,Y,SBrkr,Ex,Y,,,,WD,Abnorml,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Gd,Y,SBrkr,TA,Y,,GdPrv,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Gd,Y,SBrkr,Gd,Y,,,,WD,Normal,BuiltIn
RL,Pave,,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,GdWo,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,ImStucc,Stone,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,FR2,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR2,HLS,AllPub,Inside,Mod,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,CBlock,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Gd,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,COD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,FR2,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,GdPrv,,WD,Normal,BuiltIn
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,TA,Y,SBrkr,TA,N,,,,Oth,Abnorml,
RL,Pave,,Reg,Low,AllPub,Inside,Gtl,Duplex,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,TA,Y,SBrkr,TA,P,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,NoSeWa,CulDSac,Gtl,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Gd,Y,FuseA,Gd,Y,,,,COD,Abnorml,Basment
RM,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,TA,Y,SBrkr,TA,Y,,MnWw,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,Plywood,Plywood,None,CBlock,GasA,TA,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Gd,Y,SBrkr,Gd,Y,,,,WD,Normal,
RH,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Gd,Y,SBrkr,TA,Y,,MnPrv,,WD,Abnorml,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SFoyer,Gable,CompShg,WdShing,HdBoard,None,CBlock,GasA,Gd,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Mod,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,MnPrv,Shed,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Duplex,SFoyer,Flat,Tar&Grv,WdShing,Plywood,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,AdjLand,
RH,Pave,,IR1,HLS,AllPub,Inside,Gtl,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,TA,N,FuseF,TA,Y,,,,WD,Normal,Attchd
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,GdPrv,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
FV,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Twnhs,2Story,Hip,CompShg,MetalSd,MetalSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,None,CBlock,GasA,Gd,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,CBlock,GasA,TA,Y,SBrkr,Gd,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,IR1,HLS,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,Grav,Fa,N,SBrkr,TA,Y,,GdWo,,WD,Abnorml,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,2fmCon,SLvl,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,ConLD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,CBlock,GasA,TA,N,FuseA,TA,Y,,,,WD,Abnorml,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,Stone,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
FV,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,BrkTil,GasA,TA,N,SBrkr,Gd,Y,,GdPrv,,WD,Normal,
FV,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,
RL,Pave,,IR1,Bnk,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,TA,Y,FuseA,Fa,Y,,,,WD,Normal,
FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Bnk,AllPub,Inside,Mod,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Abnorml,
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,TA,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SFoyer,Gable,CompShg,CemntBd,CmentBd,Stone,CBlock,GasA,Gd,Y,SBrkr,Ex,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,1.5Fin,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,TA,Y,SBrkr,Gd,Y,,,,COD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasW,TA,N,SBrkr,TA,Y,,,,ConLD,Normal,
RM,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Gd,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,New,Partial,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,TA,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
FV,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
